url,title,abstract,pdf,clean_text
https://join.if.uinsgd.ac.id/index.php/join/article/view/1305,strengthening the authentication mechanism of blockchain based e voting system using post quantum cryptography,"election systems often face severe challenges regarding security and trust. threats such as vote falsification and lack of transparency in vote counting have shaken the integrity of elections in various countries. the use of blockchain technology in e voting has been proposed as an attractive solution to overcome this problem. several studies use blockchain for the security of electronic voting systems. the existing methods are not resistant against impersonation attacks and man in the middle attacks. this research proposes a new scheme to strengthen a blockchain based e voting system. the blockchain used in the proposed method is ethereum. the proposed scheme uses the modified framework and the goldreich goldwasser halevi ggh signature scheme. digital signatures generated using goldreich goldwasser halevi ggh can strengthen the identity of the message sender so that enemies cannot imitate someone. in this research, the voter s public key and anonymous id are used by the voter to maintain the voter s anonymity. based on the experimental results, it can be concluded that the proposed scheme is stronger than the previous scheme because the probability of success in impersonating the sender with the proposed scheme using an impersonation attack and man in the middle attack is small.",,"strengthening the authentication mechanism of blockchain based e voting system using post quantum cryptography. election systems often face severe challenges regarding security and trust. threats such as vote falsification and lack of transparency in vote counting have shaken the integrity of elections in various countries. the use of blockchain technology in e voting has been proposed as an attractive solution to overcome this problem. several studies use blockchain for the security of electronic voting systems. the existing methods are not resistant against impersonation attacks and man in the middle attacks. this research proposes a new scheme to strengthen a blockchain based e voting system. the blockchain used in the proposed method is ethereum. the proposed scheme uses the modified framework and the goldreich goldwasser halevi ggh signature scheme. digital signatures generated using goldreich goldwasser halevi ggh can strengthen the identity of the message sender so that enemies cannot imitate someone. in this research, the voter s public key and anonymous id are used by the voter to maintain the voter s anonymity. based on the experimental results, it can be concluded that the proposed scheme is stronger than the previous scheme because the probability of success in impersonating the sender with the proposed scheme using an impersonation attack and man in the middle attack is small."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1324,catboost optimization using recursive feature elimination,"catboost is a powerful machine learning algorithm capable of classification and regression application. there are many studies focusing on its application but are still lacking on how to enhance its performance, especially when using rfe as a feature selection. this study examines the catboost optimization for regression tasks by using recursive feature elimination rfe for feature selection in combination with several regression algorithm. furthermore, an isolation forest algorithm is employed at preprocessing to identify and eliminate outliers from the dataset. the experiment is conducted by comparing the catboost regression model s performances with and without the use of rfe feature selection. the outcomes of the experiments indicate that catboost with rfe, which selects features using random forests, performs better than the baseline model without feature selection. catboost rfe outperformed the baseline with notable gains of over . in training time, . in rmse score, and . in r2 score. furthermore, compared to adaboost, gradient boosting, xgboost, and artificial neural networks ann , it demonstrated better prediction accuracy. the catboost improvement has a substantial implication for predicting the exhaust temperature in a coal fired power plant.",,"catboost optimization using recursive feature elimination. catboost is a powerful machine learning algorithm capable of classification and regression application. there are many studies focusing on its application but are still lacking on how to enhance its performance, especially when using rfe as a feature selection. this study examines the catboost optimization for regression tasks by using recursive feature elimination rfe for feature selection in combination with several regression algorithm. furthermore, an isolation forest algorithm is employed at preprocessing to identify and eliminate outliers from the dataset. the experiment is conducted by comparing the catboost regression model s performances with and without the use of rfe feature selection. the outcomes of the experiments indicate that catboost with rfe, which selects features using random forests, performs better than the baseline model without feature selection. catboost rfe outperformed the baseline with notable gains of over . in training time, . in rmse score, and . in r2 score. furthermore, compared to adaboost, gradient boosting, xgboost, and artificial neural networks ann , it demonstrated better prediction accuracy. the catboost improvement has a substantial implication for predicting the exhaust temperature in a coal fired power plant."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1327,the effect of the number of nodes on data communication performance in nomad clusters using the gossip protocol,"this research aims to understand the effect of the number of nodes on the performance of data communication in nomad clusters using the gossip protocol. through a series of tests, it can be concluded that data communication performance is greatly affected by the number of nodes in the cluster. tests were conducted using two clusters, where one cluster consists of three nodes. the results show that when using a cluster with three nodes, no packet loss occurs in all data transmissions performed, indicating a reliable communication system. the average latency in one data communication cycle varied in each test, but generally remained within the acceptable range of below 100ms based on data communication quality of service parameters. cpu and disc usage remained relatively stable throughout the experiment. although there were slight differences in throughput between clusters, the throughput generally remained above mbps, which is still in the good category according to the research parameters. these results show the importance of taking into account the number of nodes in the cluster in designing and managing data communication systems in a nomad cluster environment with the gossip protocol.",,"the effect of the number of nodes on data communication performance in nomad clusters using the gossip protocol. this research aims to understand the effect of the number of nodes on the performance of data communication in nomad clusters using the gossip protocol. through a series of tests, it can be concluded that data communication performance is greatly affected by the number of nodes in the cluster. tests were conducted using two clusters, where one cluster consists of three nodes. the results show that when using a cluster with three nodes, no packet loss occurs in all data transmissions performed, indicating a reliable communication system. the average latency in one data communication cycle varied in each test, but generally remained within the acceptable range of below 100ms based on data communication quality of service parameters. cpu and disc usage remained relatively stable throughout the experiment. although there were slight differences in throughput between clusters, the throughput generally remained above mbps, which is still in the good category according to the research parameters. these results show the importance of taking into account the number of nodes in the cluster in designing and managing data communication systems in a nomad cluster environment with the gossip protocol."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1328,machine learning monitoring model for fertilization and irrigation to support sustainable cassava production systematic literature review,"the manual and time consuming nature of current agronomic technology monitoring of fertilizer and irrigation requirements, the possibility of overusing fertilizer and water, the size of cassava plantations, and the scarcity of human resources are among its drawbacks. efforts to increase the yield of cassava plants tons per ha include monitoring fertilization approach or treatment, as well as water stress or drought using uavs and deep learning. the novel aspect of this research is the creation of a monitoring model for the irrigation and fertilizer to support sustainable cassava production. this study emphasizes the use of unnamed aerial vehicle uav imagery for evaluating the irrigation and fertilization status of cassava crops. the uav is processed by building an orthomosaic, labeling, extracting features, and convolutional neural network cnn modeling. the outcomes are then analyzed to determine the requirements for air pressure and fertilization. important new information on the application of uav technology, multispectral imaging, thermal imaging, among the vegetation indices are the soil adjusted vegetation index savi , leaf color index lci , leaf area index lai , normalized difference water index ndwi , normalized difference red edge index ndre , and green normalized difference vegetation index gndvi .",,"machine learning monitoring model for fertilization and irrigation to support sustainable cassava production systematic literature review. the manual and time consuming nature of current agronomic technology monitoring of fertilizer and irrigation requirements, the possibility of overusing fertilizer and water, the size of cassava plantations, and the scarcity of human resources are among its drawbacks. efforts to increase the yield of cassava plants tons per ha include monitoring fertilization approach or treatment, as well as water stress or drought using uavs and deep learning. the novel aspect of this research is the creation of a monitoring model for the irrigation and fertilizer to support sustainable cassava production. this study emphasizes the use of unnamed aerial vehicle uav imagery for evaluating the irrigation and fertilization status of cassava crops. the uav is processed by building an orthomosaic, labeling, extracting features, and convolutional neural network cnn modeling. the outcomes are then analyzed to determine the requirements for air pressure and fertilization. important new information on the application of uav technology, multispectral imaging, thermal imaging, among the vegetation indices are the soil adjusted vegetation index savi , leaf color index lci , leaf area index lai , normalized difference water index ndwi , normalized difference red edge index ndre , and green normalized difference vegetation index gndvi ."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1329,"wave downscaling approach with tcn model, case study in bengkulu, indonesia","when conducting marine operations that rely on wave conditions, such as maritime trade, the fishing industry, and ocean energy, accurate wave downscaling is important, especially in coastal locations with complicated geometries. traditional approaches for wave downscaling are usually obtained by performing nested simulations on a high resolution local grid from global grid information. however, this approach requires high computation resources. in this paper, to downscale global wave height data into a high resolution local wave height with less computation resources, we propose a machine learning based approach to downscaling using the temporal convolutional network tcn model. to train the model, we obtain the wave dataset using the swan model in a local domain. the global datasets are taken from the ecmwf reanalysis era and used to train the model. we choose the coastal area of bengkulu, indonesia, as a case study. the results of tcn are also compared with other models such as lstm and transformers. it showed that tcn demonstrated superior performance with a cc of . , rmse of . , and mape of . , outperforming the other models in terms of accuracy and computational efficiency. it proves that our tcn model can be alternative model to downscale in bengkulus coastal area.",,"wave downscaling approach with tcn model, case study in bengkulu, indonesia. when conducting marine operations that rely on wave conditions, such as maritime trade, the fishing industry, and ocean energy, accurate wave downscaling is important, especially in coastal locations with complicated geometries. traditional approaches for wave downscaling are usually obtained by performing nested simulations on a high resolution local grid from global grid information. however, this approach requires high computation resources. in this paper, to downscale global wave height data into a high resolution local wave height with less computation resources, we propose a machine learning based approach to downscaling using the temporal convolutional network tcn model. to train the model, we obtain the wave dataset using the swan model in a local domain. the global datasets are taken from the ecmwf reanalysis era and used to train the model. we choose the coastal area of bengkulu, indonesia, as a case study. the results of tcn are also compared with other models such as lstm and transformers. it showed that tcn demonstrated superior performance with a cc of . , rmse of . , and mape of . , outperforming the other models in terms of accuracy and computational efficiency. it proves that our tcn model can be alternative model to downscale in bengkulus coastal area."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1195,comparison of efficientnetb0 and efficientnetb7 models in classifying malaria based on blood cells,"malaria is a disease caused by the bite of malaria mosquitoes, which spreads through blood. malaria mosquitoes will spread the plasmodium parasite through their bites. early malaria identification is essential so the disease can be prevented immediately. through data science, which utilizes the cnn model, the classification of blood infected with parasites can be predicted accurately. this research uses data obtained from kaggle website with , image samples. the data is divided into two classes, parasite infected and uninfected, which are then divided again into two types. the first class is training data divided into of the total data and the other as validation data. this research used two test scenarios to obtain a more effective classification model. the first scenario uses hyperparameter tuning and the efficientnetb0 model with classification results of . meanwhile, the classification achievement for scenario two was by utilizing efficientnetb7.",,"comparison of efficientnetb0 and efficientnetb7 models in classifying malaria based on blood cells. malaria is a disease caused by the bite of malaria mosquitoes, which spreads through blood. malaria mosquitoes will spread the plasmodium parasite through their bites. early malaria identification is essential so the disease can be prevented immediately. through data science, which utilizes the cnn model, the classification of blood infected with parasites can be predicted accurately. this research uses data obtained from kaggle website with , image samples. the data is divided into two classes, parasite infected and uninfected, which are then divided again into two types. the first class is training data divided into of the total data and the other as validation data. this research used two test scenarios to obtain a more effective classification model. the first scenario uses hyperparameter tuning and the efficientnetb0 model with classification results of . meanwhile, the classification achievement for scenario two was by utilizing efficientnetb7."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1321,"enhancing remote sensing image quality through data fusion and synthetic aperture radar sar a comparative analysis of cnn, lightweight convnet, and vgg16 models","remote sensing technology benefits many parties, especially for carrying out land surveillance with comprehensive coverage without needing to move the equipment close to photograph the area. however, this technology needs to improve the image quality depends on natural conditions, so objects such as fog, clouds, and smoke can interfere with the image results. this study uses data fusion techniques to enhance the quality of remote sensing images affected by natural conditions. the method involves using synthetic aperture radar sar to combine adjacent satellite images from different viewpoints, thereby improving image coverage. three image classification models were evaluated to process the fused data convolutional neural network cnn , lightweight convnet, and visual geometry group vgg16 . the results indicate that all three models achieve similar accuracy and execution speed, namely . , with vgg16 demonstrating a slight superiority over the others, namely . .",,"enhancing remote sensing image quality through data fusion and synthetic aperture radar sar a comparative analysis of cnn, lightweight convnet, and vgg16 models. remote sensing technology benefits many parties, especially for carrying out land surveillance with comprehensive coverage without needing to move the equipment close to photograph the area. however, this technology needs to improve the image quality depends on natural conditions, so objects such as fog, clouds, and smoke can interfere with the image results. this study uses data fusion techniques to enhance the quality of remote sensing images affected by natural conditions. the method involves using synthetic aperture radar sar to combine adjacent satellite images from different viewpoints, thereby improving image coverage. three image classification models were evaluated to process the fused data convolutional neural network cnn , lightweight convnet, and visual geometry group vgg16 . the results indicate that all three models achieve similar accuracy and execution speed, namely . , with vgg16 demonstrating a slight superiority over the others, namely . ."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1385,evaluating readiness and acceptance of artificial intelligence adoption among elementary school teachers,"artificial intelligence ai is a computer system that mimics the human brain s ability to process information and make decisions. ai technology is used to learn patterns in data and make predictions or decisions based on that learning. despite the potential benefits of ai in education, elementary school teachers face significant challenges in adopting ai technology due to limited training, lack of resources, and resistance to change. this research aims to identify the factors influencing the adoption of ai technology among primary school teachers in west java, indonesia. the study involved participants and employed a quantitative approach. specific factors influencing ai adoption were identified by developing a model for ai based teaching and learning and assessing readiness factors. the results identified optimism, innovativeness, insecurity, discomfort, perceived validity, trust, usefulness, and ease of use as critical factors for successful ai adoption among primary school teachers in west java. the customized adoption model provides a practical roadmap for integrating ai into teaching and learning processes, addressing regional specificities while remaining relevant to similar educational challenges worldwide. the assessment of readiness factors offers actionable insights for fostering a supportive environment for technology integration. the study concludes with recommendations for future research and implications for educators, administrators, and policymakers.",,"evaluating readiness and acceptance of artificial intelligence adoption among elementary school teachers. artificial intelligence ai is a computer system that mimics the human brain s ability to process information and make decisions. ai technology is used to learn patterns in data and make predictions or decisions based on that learning. despite the potential benefits of ai in education, elementary school teachers face significant challenges in adopting ai technology due to limited training, lack of resources, and resistance to change. this research aims to identify the factors influencing the adoption of ai technology among primary school teachers in west java, indonesia. the study involved participants and employed a quantitative approach. specific factors influencing ai adoption were identified by developing a model for ai based teaching and learning and assessing readiness factors. the results identified optimism, innovativeness, insecurity, discomfort, perceived validity, trust, usefulness, and ease of use as critical factors for successful ai adoption among primary school teachers in west java. the customized adoption model provides a practical roadmap for integrating ai into teaching and learning processes, addressing regional specificities while remaining relevant to similar educational challenges worldwide. the assessment of readiness factors offers actionable insights for fostering a supportive environment for technology integration. the study concludes with recommendations for future research and implications for educators, administrators, and policymakers."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1076,detection of drowsiness in drivers using image processing and support vector machine svm classification,"accidents can be caused by external factors on the road, vehicle conditions, or internal factors such as drowsiness. drowsiness while driving poses risks to the driver and others. an early detection system is crucial to alert drivers to stop or rest if they show signs of drowsiness. physical signs of drowsiness include a lethargic facial expression, frequent eye blinking, continuous yawning, or nodding off. a detection system utilizing image processing and machine learning can observe these signs by detecting facial landmarks and analyzing activities such as eye blinking, yawning, and head tilt. this study aims to classify the drowsiness condition based on these three factors. the classification process is conducted using machine learning with the support vector machine svm method to determine whether a person is drowsy or not. the dataset consists of the number of eye blinks, head tilts, and yawns. conditions are classified into two classes, drowsy and not drowsy. in this study, the svm classification method can predict drowsiness with an accuracy of up to in the conducted tests.",,"detection of drowsiness in drivers using image processing and support vector machine svm classification. accidents can be caused by external factors on the road, vehicle conditions, or internal factors such as drowsiness. drowsiness while driving poses risks to the driver and others. an early detection system is crucial to alert drivers to stop or rest if they show signs of drowsiness. physical signs of drowsiness include a lethargic facial expression, frequent eye blinking, continuous yawning, or nodding off. a detection system utilizing image processing and machine learning can observe these signs by detecting facial landmarks and analyzing activities such as eye blinking, yawning, and head tilt. this study aims to classify the drowsiness condition based on these three factors. the classification process is conducted using machine learning with the support vector machine svm method to determine whether a person is drowsy or not. the dataset consists of the number of eye blinks, head tilts, and yawns. conditions are classified into two classes, drowsy and not drowsy. in this study, the svm classification method can predict drowsiness with an accuracy of up to in the conducted tests."
https://join.if.uinsgd.ac.id/index.php/join/article/view/941,identification of inpari hdb superior rice seeds based on android in realtime with artificial neural network,"rice is a staple food for humans living in east asia. rice is a crystal fruit. the latin name for rice is oryza sativa. rice plants are days old. the selection of quality rice seeds by farmers is seen from the bright yellow color of the rice without black brown spots, its large size and rounder. rice seeds that are not of good quality are dark brown in color, have black brown spots, and are flat in shape. the absence of superior rice recognition technology that is not android based in real time is the main reason for this research. the focus of this research is to identify superior and non superior rice in inpari hdb rice with a high recognition accuracy rate of more than percent with a viewing angle of degrees using the real time ann method. the training data used in this research was datasets consisting of superior rice datasets and non superior datasets. the smart model for classifying rice seeds that has been built in this research is generally able to run well where the classification accuracy obtained is quite good. the classification accuracy of the ann model during training of the neural network model was able to classify rice seeds with an accuracy of with the confidence value of the real time classification results ranging from . real time classification of rice grains with maximum accuracy of and many grains .",,"identification of inpari hdb superior rice seeds based on android in realtime with artificial neural network. rice is a staple food for humans living in east asia. rice is a crystal fruit. the latin name for rice is oryza sativa. rice plants are days old. the selection of quality rice seeds by farmers is seen from the bright yellow color of the rice without black brown spots, its large size and rounder. rice seeds that are not of good quality are dark brown in color, have black brown spots, and are flat in shape. the absence of superior rice recognition technology that is not android based in real time is the main reason for this research. the focus of this research is to identify superior and non superior rice in inpari hdb rice with a high recognition accuracy rate of more than percent with a viewing angle of degrees using the real time ann method. the training data used in this research was datasets consisting of superior rice datasets and non superior datasets. the smart model for classifying rice seeds that has been built in this research is generally able to run well where the classification accuracy obtained is quite good. the classification accuracy of the ann model during training of the neural network model was able to classify rice seeds with an accuracy of with the confidence value of the real time classification results ranging from . real time classification of rice grains with maximum accuracy of and many grains ."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1113,prediction of solar radiation data for garlic production in magelang regency using long short term memory,"garlic importation in indonesia is frequently carried out to meet the high domestic market demand. to reduce dependency on imports, the development of local garlic production is crucial. this study aims to determine the optimal solar radiation for garlic growth using the long short term memory lstm algorithm. this algorithm was selected due to its ability to analyze time series data and predict long term patterns. the lstm model was trained with the adam optimizer, using a configuration of epochs, a batch size of , and a dropout rate of . to prevent overfitting. the model evaluation results show an indicating good accuracy with a rmse of . , a mean squared error mse of . , and a correlation coefficient of . , although it still has limitations in capturing extreme data fluctuations. the study found that in magelang regency especially in the sub districts of windusari, grabag, ngablak, pakis, dukun, kaliangkrik, and kajoran have optimal solar radiation for garlic cultivation between march and may, with a radiation range of w m to w m. these findings provide valuable guidance for farmers in determining the optimal planting period, potentially enhancing local garlic production and reducing import dependency.",,"prediction of solar radiation data for garlic production in magelang regency using long short term memory. garlic importation in indonesia is frequently carried out to meet the high domestic market demand. to reduce dependency on imports, the development of local garlic production is crucial. this study aims to determine the optimal solar radiation for garlic growth using the long short term memory lstm algorithm. this algorithm was selected due to its ability to analyze time series data and predict long term patterns. the lstm model was trained with the adam optimizer, using a configuration of epochs, a batch size of , and a dropout rate of . to prevent overfitting. the model evaluation results show an indicating good accuracy with a rmse of . , a mean squared error mse of . , and a correlation coefficient of . , although it still has limitations in capturing extreme data fluctuations. the study found that in magelang regency especially in the sub districts of windusari, grabag, ngablak, pakis, dukun, kaliangkrik, and kajoran have optimal solar radiation for garlic cultivation between march and may, with a radiation range of w m to w m. these findings provide valuable guidance for farmers in determining the optimal planting period, potentially enhancing local garlic production and reducing import dependency."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1318,predictive performance evaluation of arima and hybrid arima lstm models for particulate matter concentration,"this study provides an objective evaluation of prediction performance models for particulate matter policy for industrial stakeholders by comparing the arima and hybrid arima lstm models for predicting air quality data from the industrial environment. in the case of pm . concentration, we have an rmse value of . and an error ratio of . for the arima model and an rmse value of . and an error ratio of . for the hybrid arima lstm model. meanwhile, for pm . concentration, we obtain an rmse value of . , an error ratio of . for the arima model, an rmse value of . , and an error ratio of . for the hybrid arima lstm model. according to this study, the arima model, which is found in autoarima and represents the best model, is , , for pm1. and , , for pm2. . the hybrid arima lstm model outperforms the arima model in terms of prediction accuracy, as evidenced by the rmse and error ratio values, which are improved by approximately . and . for pm1. and . and . for pm2. , respectively, since the hybrid arima lstm model can accommodate variable length sequences and capture long term relationships to become noise resistant, which makes higher prediction accuracy possible.",,"predictive performance evaluation of arima and hybrid arima lstm models for particulate matter concentration. this study provides an objective evaluation of prediction performance models for particulate matter policy for industrial stakeholders by comparing the arima and hybrid arima lstm models for predicting air quality data from the industrial environment. in the case of pm . concentration, we have an rmse value of . and an error ratio of . for the arima model and an rmse value of . and an error ratio of . for the hybrid arima lstm model. meanwhile, for pm . concentration, we obtain an rmse value of . , an error ratio of . for the arima model, an rmse value of . , and an error ratio of . for the hybrid arima lstm model. according to this study, the arima model, which is found in autoarima and represents the best model, is , , for pm1. and , , for pm2. . the hybrid arima lstm model outperforms the arima model in terms of prediction accuracy, as evidenced by the rmse and error ratio values, which are improved by approximately . and . for pm1. and . and . for pm2. , respectively, since the hybrid arima lstm model can accommodate variable length sequences and capture long term relationships to become noise resistant, which makes higher prediction accuracy possible."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1326,file integrity monitoring as a method for detecting and preventing web defacement attacks,"the cybersecurity landscape in indonesia recorded an increase in cyberattacks in . one of the types of attacks observed was web defacement attacks targeting government websites. in , there were a total of , web defacement attacks in indonesia, with the majority occurring in the governmental sector. in proactive efforts to monitor and prevent web defacement attacks, this study implemented the open source tool wazuh and activated the file integrity monitoring module to detect file changes in the system. testing was conducted with two types of attacks brute force attacks to gain system access and web defacement attacks involving script insertion to trigger alerts from the file integrity monitoring. the results of the testing show that the implementation of wazuh and the file integrity monitoring module can real time detect malicious activities and file additions, so that it can be used to mitigate cyberattacks.",,"file integrity monitoring as a method for detecting and preventing web defacement attacks. the cybersecurity landscape in indonesia recorded an increase in cyberattacks in . one of the types of attacks observed was web defacement attacks targeting government websites. in , there were a total of , web defacement attacks in indonesia, with the majority occurring in the governmental sector. in proactive efforts to monitor and prevent web defacement attacks, this study implemented the open source tool wazuh and activated the file integrity monitoring module to detect file changes in the system. testing was conducted with two types of attacks brute force attacks to gain system access and web defacement attacks involving script insertion to trigger alerts from the file integrity monitoring. the results of the testing show that the implementation of wazuh and the file integrity monitoring module can real time detect malicious activities and file additions, so that it can be used to mitigate cyberattacks."
https://join.if.uinsgd.ac.id/index.php/join/article/view/1349,reviewing the framework of blockchain in fake news detection,"in the social media environment, fake news is a significant issue. it might be online or offline, depending on the field of journalism. concerns have been expressed by media and publishing houses, who are looking for solutions to the problem. one of the solutions the industry has to offer in this area is blockchain. it could be digital security trading, source or identity verification, or quotes following a certain news piece, photo, or video. it s miles of shared document generation to deliver timely files, and it s done with the help of a specific article, video, or image that has been addressed. this will no longer assist the fact abuser in verifying the details. this will help the fact abuser confirm the details, but it will also offer documentation of metadata generated at all phases. it allows you to cut the expense of disseminating false information by forwarding and explicit disclosure to persons who have first hand knowledge of the subject. the proposed structure for acquiring fake news is supported by the blockchain age, which allows news organizations to deliver their content to their subscribers transparently. this framework was created for journalists and can be integrated into any current platform to publish a news piece and include asset statistics.",,"reviewing the framework of blockchain in fake news detection. in the social media environment, fake news is a significant issue. it might be online or offline, depending on the field of journalism. concerns have been expressed by media and publishing houses, who are looking for solutions to the problem. one of the solutions the industry has to offer in this area is blockchain. it could be digital security trading, source or identity verification, or quotes following a certain news piece, photo, or video. it s miles of shared document generation to deliver timely files, and it s done with the help of a specific article, video, or image that has been addressed. this will no longer assist the fact abuser in verifying the details. this will help the fact abuser confirm the details, but it will also offer documentation of metadata generated at all phases. it allows you to cut the expense of disseminating false information by forwarding and explicit disclosure to persons who have first hand knowledge of the subject. the proposed structure for acquiring fake news is supported by the blockchain age, which allows news organizations to deliver their content to their subscribers transparently. this framework was created for journalists and can be integrated into any current platform to publish a news piece and include asset statistics."
